date,meantemp,humidity,wind_speed,meanpressure,meantemp_lag_1,meantemp_lag_2,meantemp_lag_3,meantemp_lag_7,humidity_lag_1,humidity_lag_2,humidity_lag_3,humidity_lag_7,wind_speed_lag_1,wind_speed_lag_2,wind_speed_lag_3,wind_speed_lag_7,meanpressure_lag_1,meanpressure_lag_2,meanpressure_lag_3,meanpressure_lag_7,temp_roll_mean_7,temp_roll_std_7,temp_roll_mean_14,temp_roll_std_14,sin_day,cos_day,temp_humidity_index,temp_change_7d,wind_pressure_index
2013-11-05,18.83333333333333,74.33333333333333,0.0,1017.5,21.166666666666668,20.625,21.625,23.0,54.16666666666666,57.875,65.0,62.71428571428572,1.2431935174792172,1.8813716279177422,1.7294407048287967,1.6037072377251154,1017.5,1016.0,1014.5,1011.1428571428572,22.33843537414966,0.7832810706624311,23.169132653061222,1.0057171160730412,-0.8235472349556007,0.5672476988027229,15.73388888888889,-4.166666666666671,1.2649494040351035
2013-11-06,20.571428571428573,66.71428571428571,1.431677366967708,1015.8571428571428,18.83333333333333,21.166666666666668,20.625,22.857142857142858,74.33333333333333,54.16666666666666,57.875,67.42857142857143,0.0,1.2431935174792172,1.8813716279177422,1.2195648990857724,1017.5,1017.5,1016.0,1012.8571428571428,21.743197278911563,1.0023155236310448,22.52865646258503,0.9308079030855881,-0.8136678304455991,0.5813300798152042,12.564523809523806,-2.2857142857142847,0.0
2013-11-07,20.142857142857142,73.14285714285714,1.7047480922384255,1015.6666666666666,20.571428571428573,18.83333333333333,21.166666666666668,23.666666666666668,66.71428571428571,74.33333333333333,54.16666666666666,58.833333333333336,1.431677366967708,0.0,1.2431935174792172,1.4069136483226263,1015.8571428571428,1017.5,1017.5,1012.8333333333334,21.416666666666664,0.9912666190410656,22.21232993197279,0.8926394907904357,-0.8035476485339116,0.5952404359043674,15.0465306122449,-3.5238095238095255,1.454379679501053
2013-11-08,18.0,82.2,3.0403470663129424,1015.625,20.142857142857142,20.571428571428573,18.83333333333333,23.428571428571427,73.14285714285714,66.71428571428571,74.33333333333333,69.14285714285714,1.7047480922384255,1.431677366967708,0.0,0.7213180575266417,1015.6666666666666,1015.8571428571428,1017.5,1013.2857142857144,20.913265306122447,0.8817916605313302,21.94702380952381,0.8990517166221298,-0.7931896839451843,0.6089746507720486,16.557428571428574,-5.428571428571427,1.7314558123501609
2013-11-09,19.857142857142858,73.57142857142857,0.4243335924125472,1016.7142857142856,18.0,20.142857142857142,20.571428571428573,21.625,82.2,73.14285714285714,66.71428571428571,65.0,3.0403470663129424,1.7047480922384255,1.431677366967708,1.7294407048287967,1015.625,1015.6666666666666,1015.8571428571428,1014.5,20.137755102040817,0.8280712528435239,21.604166666666664,1.0195162804909086,-0.7825970017677834,0.6225286602431057,13.242857142857142,-1.7678571428571423,3.087852489224082
2013-11-10,16.833333333333332,72.0,1.2431935174792172,1016.0,19.857142857142858,18.0,20.142857142857142,20.625,73.57142857142857,82.2,73.14285714285714,57.875,0.4243335924125472,3.0403470663129424,1.7047480922384255,1.8813716279177422,1016.7142857142856,1015.625,1015.6666666666666,1016.0,19.88520408163265,0.7465223668610594,21.379676870748305,1.0226222843834276,-0.7717727365467836,0.6358984534680745,14.297142857142855,-3.791666666666668,0.4314260253142997
2013-11-11,18.857142857142858,61.85714285714285,1.9190212488389824,1013.4285714285714,16.833333333333332,19.857142857142858,18.0,21.166666666666668,72.0,73.57142857142857,82.2,54.16666666666666,1.2431935174792172,0.4243335924125472,3.0403470663129424,1.2431935174792172,1016.0,1016.7142857142856,1015.625,1017.5,19.343537414965983,0.9294089004602916,20.94812925170068,1.1296687065740605,-0.7607200913564104,0.6490800741100398,10.412619047619046,-2.30952380952381,1.2630846137588847
2013-11-12,16.571428571428573,71.71428571428571,0.5877866649021191,1013.8571428571428,18.857142857142858,16.833333333333332,19.857142857142858,18.83333333333333,61.85714285714285,72.0,73.57142857142857,74.33333333333333,1.9190212488389824,1.2431935174792172,0.4243335924125472,0.0,1013.4285714285714,1016.0,1016.7142857142856,1017.5,19.013605442176868,0.8360044850553072,20.67602040816326,1.1319304251717623,-0.7494423368521954,0.6620696215153815,13.523265306122449,-2.2619047619047556,1.944790962751963
2013-11-13,17.75,65.0,1.3894144884561344,1014.25,16.571428571428573,18.857142857142858,16.833333333333332,20.571428571428573,71.71428571428571,61.85714285714285,72.0,66.71428571428571,0.5877866649021191,1.9190212488389824,1.2431935174792172,1.431677366967708,1013.8571428571428,1013.4285714285714,1016.0,1015.8571428571428,18.690476190476197,0.9573575457211786,20.21683673469388,1.179190497641194,-0.7379428103031386,0.6748632518680403,10.771428571428574,-2.821428571428573,0.5959317086871911
2013-11-14,17.625,63.375,1.4985063517268187,1015.25,17.75,16.571428571428573,18.857142857142858,20.142857142857142,65.0,71.71428571428571,61.85714285714285,73.14285714285714,1.3894144884561344,0.5877866649021191,1.9190212488389824,1.7047480922384255,1014.25,1013.8571428571428,1013.4285714285714,1015.6666666666666,18.287414965986397,0.8730222889774272,19.85204081632653,1.1644891962134347,-0.7262249146041543,0.6874571793269664,11.2490625,-2.5178571428571423,1.4092136449166341
2013-11-15,17.0,67.0,0.6549259677397475,1016.5,17.625,17.75,16.571428571428573,18.0,63.375,65.0,71.71428571428571,82.2,1.4985063517268187,1.3894144884561344,0.5877866649021191,3.0403470663129424,1015.25,1014.25,1013.8571428571428,1015.625,17.927721088435373,0.7592500550120503,19.420493197278912,1.0919314784174525,-0.7142921172691032,0.699847677146407,11.80875,-1.0,1.5213585735906527
2013-11-16,16.625,69.625,0.0,1018.0,17.0,17.625,17.75,19.857142857142858,67.0,63.375,65.0,73.57142857142857,0.6549259677397475,1.4985063517268187,1.3894144884561344,0.4243335924125472,1016.5,1015.25,1014.25,1016.7142857142856,17.78486394557823,0.7828813432747955,18.96130952380952,0.9952464134457701,-0.7021479494046978,0.7120310787787131,11.83625,-3.2321428571428577,0.6657322462074534
2013-11-17,15.571428571428571,67.42857142857143,1.2195648990857721,1017.7142857142856,16.625,17.0,17.625,16.833333333333332,69.625,67.0,63.375,72.0,0.0,0.6549259677397475,1.4985063517268187,1.2431935174792172,1018.0,1016.5,1015.25,1016.0,17.32312925170068,0.5982156968346359,18.604166666666664,0.9656027079411683,-0.6897960046655887,0.7240037789593305,11.21,-1.261904761904761,0.0
2013-11-18,18.5,55.125,2.129718694970846,1016.875,15.571428571428571,16.625,17.0,18.857142857142858,67.42857142857143,69.625,67.0,61.85714285714285,1.2195648990857721,0.0,0.6549259677397475,1.9190212488389824,1017.7142857142856,1018.0,1016.5,1013.4285714285714,17.142857142857142,0.7182020556178103,18.243197278911563,0.9941355037064243,-0.6772399381909491,0.7357622347736527,8.58375,-0.35714285714285765,1.2411686201552914
2013-11-19,17.875,63.5,2.101080716783317,1015.5,18.5,15.571428571428571,16.625,16.571428571428573,55.125,67.42857142857143,69.625,71.71428571428571,2.129718694970846,1.2195648990857721,0.0,0.5877866649021191,1016.875,1017.7142857142856,1018.0,1013.8571428571428,17.091836734693878,0.6720398270283731,18.052721088435373,0.9104706145103416,-0.6644834655228552,0.7473029667054296,11.7475,1.303571428571427,2.1656576979484794
2013-11-20,18.25,58.875,1.2669476034873244,1012.75,17.875,18.5,15.571428571428571,17.75,63.5,55.125,67.42857142857143,65.0,2.101080716783317,2.129718694970846,1.2195648990857721,1.3894144884561344,1015.5,1016.875,1017.7142857142856,1014.25,17.278061224489797,0.6764407926646002,17.984268707482993,0.9037077786822083,-0.6515303615068021,0.75862255966641,10.52390625,0.5,2.133647467893459
2013-11-21,17.875,66.25,1.1273617019540956,1013.125,18.25,17.875,18.5,17.625,58.875,63.5,55.125,63.375,1.2669476034873244,2.101080716783317,2.129718694970846,1.4985063517268187,1012.75,1015.5,1016.875,1015.25,17.34948979591837,0.7052258331966264,17.81845238095238,0.8206877330567317,-0.6383844591746642,0.7697176640069211,12.090625,0.25,1.2831011854317877
2013-11-22,17.625,74.875,0.7712649598238974,1015.75,17.875,18.25,17.875,17.0,66.25,58.875,63.5,67.0,1.1273617019540956,1.2669476034873244,2.101080716783317,0.6549259677397475,1013.125,1012.75,1015.5,1016.5,17.385204081632654,0.7128286525041259,17.656462585034014,0.7341712993619923,-0.6250496486104377,0.7805849965070866,13.38390625,0.625,1.142158324292243
2013-11-23,18.142857142857142,77.85714285714286,0.5877866649021191,1014.5714285714286,17.625,17.875,18.25,16.625,74.875,66.25,58.875,69.625,0.7712649598238974,1.1273617019540956,1.2669476034873244,0.0,1015.75,1013.125,1012.75,1018.0,17.47448979591837,0.707015242645669,17.6296768707483,0.7320002021768568,-0.6115298757991053,0.7912213413483807,13.722321428571428,1.5178571428571423,0.7834123829411238
2013-11-24,19.125,58.875,1.8062374884087082,1014.5,18.142857142857142,17.625,17.875,15.571428571428571,77.85714285714286,74.875,66.25,67.42857142857143,0.5877866649021191,0.7712649598238974,1.1273617019540956,1.2195648990857721,1014.5714285714286,1015.75,1013.125,1017.7142857142856,17.691326530612248,0.6819519398258592,17.50722789115646,0.6351163657608532,-0.5978291414589552,0.801623551065242,10.681607142857144,3.553571428571429,0.5963515563049785
2013-11-25,21.25,49.875,2.3513752571634776,1012.875,19.125,18.142857142857142,17.625,18.5,58.875,77.85714285714286,74.875,55.125,1.8062374884087082,0.5877866649021191,0.7712649598238974,2.129718694970846,1014.5,1014.5714285714286,1015.75,1016.875,18.198979591836736,0.4047148739412892,17.67091836734694,0.6737753956800264,-0.5839514998576998,0.8117885474764613,9.53859375,2.75,1.8324279319906345
2013-11-26,21.25,51.375,2.3749057545736716,1011.75,21.25,19.125,18.142857142857142,17.875,49.875,58.875,77.85714285714286,63.5,2.3513752571634776,1.8062374884087082,0.5877866649021191,2.101080716783317,1012.875,1014.5,1014.5714285714286,1015.5,18.59183673469388,0.8184364561075035,17.841836734693878,0.8461103946111868,-0.5699010576127624,0.8217133225960589,10.9171875,3.375,2.381649213599457
2013-11-27,19.125,68.5,1.3317061708354876,1014.75,21.25,21.25,19.125,18.25,51.375,49.875,58.875,58.875,2.3749057545736716,2.3513752571634776,1.8062374884087082,1.2669476034873244,1011.75,1012.875,1014.5,1012.75,19.073979591836736,0.9390494761727627,18.176020408163264,0.9382363803639443,-0.5556819724760489,0.8313949395234058,14.55625,0.875,2.4028108971899123
2013-11-28,18.625,71.875,1.0473189942805592,1017.75,19.125,21.25,21.25,17.875,68.5,51.375,49.875,66.25,1.3317061708354876,2.3749057545736716,2.3513752571634776,1.1273617019540956,1014.75,1011.75,1012.875,1013.125,19.198979591836736,0.9222442331072107,18.27423469387755,0.9438456219565944,-0.5412984521036173,0.8408305333122887,13.74609375,0.75,1.351348836855311
2013-11-29,17.75,66.625,1.7685761337723978,1016.875,18.625,19.125,21.25,17.625,71.875,68.5,51.375,74.875,1.0473189942805592,1.3317061708354876,2.3749057545736716,0.7712649598238974,1017.75,1014.75,1011.75,1015.75,19.30612244897959,0.8878149211805375,18.34566326530612,0.9403026068376164,-0.5267547528105542,0.8500173118187018,12.40890625,0.125,1.065908906429039
2013-11-30,17.875,69.625,2.550421256898627,1015.875,17.75,18.625,19.125,18.142857142857142,66.625,71.875,68.5,77.85714285714286,1.7685761337723978,1.0473189942805592,1.3317061708354876,0.5877866649021191,1016.875,1017.75,1014.75,1014.5714285714286,19.323979591836736,0.8779240683677362,18.399234693877556,0.9256230794186789,-0.5120551783114646,0.8589525565270845,12.3584375,-0.26785714285714235,1.798420856029807
2013-12-01,18.0,65.0,0.9500017892164668,1016.1428571428572,17.875,17.75,18.625,19.125,69.625,66.625,71.875,58.875,2.550421256898627,1.7685761337723978,1.0473189942805592,1.8062374884087082,1015.875,1016.875,1017.75,1014.5,19.285714285714285,0.8946442538636081,18.488520408163264,0.8945051832404448,-0.4972040784469378,0.8676336233547726,11.61875,-1.125,2.5909091943518923
2013-12-02,17.25,73.25,1.0473189942805592,1015.875,18.0,17.875,17.75,21.25,65.0,69.625,66.625,49.875,0.9500017892164668,2.550421256898627,1.7685761337723978,2.3513752571634776,1016.1428571428572,1015.875,1016.875,1012.875,19.125,0.9272406547120471,18.66198979591837,0.7851575372544531,-0.4822058478963526,0.8760579434344281,13.185,-4.0,0.965337532385247
2013-12-03,17.5,73.5,0.8702467933727482,1016.75,17.25,18.0,17.875,21.25,73.25,65.0,69.625,51.375,1.0473189942805592,0.9500017892164668,2.550421256898627,2.3749057545736716,1015.875,1016.1428571428572,1015.875,1011.75,18.553571428571427,0.8485711392358066,18.57270408163265,0.8114484541080488,-0.4670649248774303,0.8842230238742036,12.67875,-3.75,1.063945183314763
2013-12-04,17.142857142857142,71.85714285714286,1.6541380913520072,1017.0,17.5,17.25,18.0,19.125,73.5,73.25,65.0,68.5,0.8702467933727482,1.0473189942805592,0.9500017892164668,1.3317061708354876,1016.75,1015.875,1016.1428571428572,1014.75,18.017857142857142,0.5015235474809087,18.54591836734694,0.8202675510108205,-0.451785789832884,0.8921264484954345,12.575,-1.9821428571428577,0.8848234271617418
2013-12-05,17.142857142857142,69.0,2.0650528042277365,1015.2857142857144,17.142857142857142,17.5,17.25,18.625,71.85714285714286,73.5,73.25,71.875,1.6541380913520072,0.8702467933727482,1.0473189942805592,1.0473189942805592,1017.0,1016.75,1015.875,1017.75,17.73469387755102,0.408033278537379,18.46683673469388,0.8434029759677807,-0.4363729641045924,0.8997658785476209,11.82857142857143,-1.4821428571428577,1.6822584389049915
2013-12-06,16.125,72.375,1.5502185527741292,1014.0,17.142857142857142,17.142857142857142,17.5,17.75,69.0,71.85714285714286,73.5,66.625,2.0650528042277365,1.6541380913520072,0.8702467933727482,1.7685761337723978,1015.2857142857144,1017.0,1016.75,1016.875,17.522959183673468,0.30567905626217123,18.41454081632653,0.8600646070962303,-0.4208310085956556,0.9071390534005044,12.407142857142858,-1.625,2.096618611378075
2013-12-07,16.0,80.5,0.7712649598238974,1014.25,16.125,17.142857142857142,17.142857142857142,17.875,72.375,69.0,71.85714285714286,69.625,1.5502185527741292,2.0650528042277365,1.6541380913520072,2.550421256898627,1014.0,1015.2857142857144,1017.0,1015.875,17.29081632653061,0.4812744270188599,18.307397959183675,0.9097729488305585,-0.4051645224207563,0.9142437912130223,12.980625,-1.875,1.571921612512967
2013-12-08,16.5,83.625,0.0,1014.0,16.0,16.125,17.142857142857142,18.0,80.5,72.375,69.0,65.0,0.7712649598238974,1.5502185527741292,2.0650528042277365,0.9500017892164668,1014.25,1014.0,1015.2857142857144,1016.1428571428572,17.022959183673468,0.5426505704545138,18.15433673469388,0.9583579912930947,-0.3893781415452015,0.9210779895789526,13.38,-1.5,0.782255485501388
2013-12-09,16.125,79.25,1.1977031913123406,1013.5,16.5,16.0,16.125,17.25,83.625,80.5,72.375,73.25,0.0,0.7712649598238974,1.5502185527741292,1.0473189942805592,1014.0,1014.25,1014.0,1015.875,16.808673469387752,0.46586649123600704,17.966836734693878,0.9701271261926763,-0.3734765374130707,0.9276396261490468,13.07625,-1.125,0.0
2013-12-10,15.5,81.75,1.2669476034873244,1013.75,16.125,16.5,16.0,17.5,79.25,83.625,80.5,73.5,1.1977031913123406,0.0,0.7712649598238974,0.8702467933727482,1013.5,1014.0,1014.25,1016.75,16.647959183673468,0.47384259906327536,17.60076530612245,0.8771655572818893,-0.3574644155648614,0.9339267592294762,13.1821875,-2.0,1.2138721843950573
2013-12-11,16.625,71.875,2.01156411927675,1014.125,15.5,16.125,16.5,17.142857142857142,81.75,79.25,83.625,71.85714285714286,1.2669476034873244,1.1977031913123406,0.0,1.6541380913520072,1013.75,1013.5,1014.0,1017.0,16.362244897959183,0.47558389487472313,17.190051020408166,0.7183891528932737,-0.3413465142450361,0.9399375283564132,11.140625,-0.5178571428571423,1.2843681330352752
2013-12-12,17.75,62.375,2.884800712846709,1012.5,16.625,15.5,16.125,17.142857142857142,71.875,81.75,79.25,69.0,2.01156411927675,1.2669476034873244,1.1977031913123406,2.0650528042277365,1014.125,1013.75,1013.5,1015.2857142857144,16.288265306122447,0.421219806312341,17.011479591836736,0.6410002205382401,-0.3251276029999093,0.9456701548465688,10.36984375,0.6071428571428577,2.0399774624615343
2013-12-13,17.142857142857142,67.71428571428571,2.5359618205882843,1012.0,17.75,16.625,15.5,16.125,62.375,71.875,81.75,72.375,2.884800712846709,2.01156411927675,1.2669476034873244,1.5502185527741292,1012.5,1014.125,1013.75,1014.0,16.375,0.534799996739372,16.948979591836736,0.5893684161957413,-0.3088124812662537,0.9511229423235356,12.019285714285711,1.0178571428571423,2.920860721757293
2013-12-14,16.142857142857142,79.0,0.5877866649021191,1012.5714285714286,17.142857142857142,17.75,16.625,16.0,67.71428571428571,62.375,71.875,80.5,2.5359618205882843,2.884800712846709,2.01156411927675,0.7712649598238974,1012.0,1012.5,1014.125,1014.25,16.520408163265305,0.5598759832806369,16.90561224489796,0.5721427523222291,-0.2924059769510773,0.956294277219772,13.542857142857144,0.14285714285714235,2.5663933624353437
2013-12-15,15.5,86.25,1.2669476034873244,1015.125,16.142857142857142,17.142857142857142,17.75,16.5,79.0,67.71428571428571,62.375,83.625,0.5877866649021191,2.5359618205882843,2.884800712846709,0.0,1012.5714285714286,1012.0,1012.5,1014.0,16.540816326530614,0.5514354298151709,16.78188775510204,0.5556117772917218,-0.2759129450029604,0.9611826292540836,13.923214285714284,-1.0,0.5951759829751743
2013-12-16,15.25,89.5,0.7712649598238974,1015.625,15.5,16.142857142857142,17.142857142857142,16.125,86.25,79.0,67.71428571428571,79.25,1.2669476034873244,0.5877866649021191,2.5359618205882843,1.1977031913123406,1015.125,1012.5714285714286,1012.0,1013.5,16.39795918367347,0.6072255398436658,16.603316326530614,0.5469643723523349,-0.2593382659754056,0.9657865518844574,13.8725,-0.875,1.2861101859900703
2013-12-17,14.75,92.875,0.6549259677397475,1014.25,15.25,15.5,16.142857142857142,15.5,89.5,86.25,79.0,81.75,0.7712649598238974,1.2669476034873244,0.5877866649021191,1.2669476034873244,1015.625,1015.125,1012.5714285714286,1013.75,16.27295918367347,0.6635554584615648,16.46045918367347,0.5795942621411077,-0.2426868445825954,0.9701046827361176,14.1634375,-0.75,0.7833159748211458
2013-12-18,14.875,93.0,1.1273617019540956,1012.625,14.75,15.25,15.5,16.625,92.875,89.5,86.25,71.875,0.6549259677397475,0.7712649598238974,1.2669476034873244,2.01156411927675,1014.25,1015.625,1015.125,1014.125,16.165816326530614,0.7310219947141336,16.2640306122449,0.6134609803781553,-0.225963608248019,0.974135744004672,13.7175,-1.75,0.6642586627800389
2013-12-19,16.125,89.125,1.4469189829363254,1012.875,14.875,14.75,15.25,17.75,93.0,92.875,89.5,62.375,1.1273617019540956,0.6549259677397475,0.7712649598238974,2.884800712846709,1012.625,1014.25,1015.625,1012.5,15.915816326530614,0.7669828255160852,16.102040816326532,0.632308821704588,-0.2091735056463563,0.9778785428342386,13.25734375,-1.625,1.141594643441266
2013-12-20,15.375,91.375,1.6887110933286082,1016.0,16.125,14.875,14.75,17.142857142857142,89.125,93.0,92.875,67.71428571428571,1.4469189829363254,1.1273617019540956,0.6549259677397475,2.5359618205882843,1012.875,1012.625,1014.25,1012.0,15.683673469387756,0.6123826902383919,16.029336734693878,0.6043009403390341,-0.1923215052390948,0.9813319716704276,14.73421875,-1.7678571428571423,1.4655480648416306
2013-12-21,14.75,94.0,0.3801473001238745,1017.0,15.375,16.125,14.875,16.142857142857142,91.375,89.125,93.0,79.0,1.6887110933286082,1.4469189829363254,1.1273617019540956,0.5877866649021191,1016.0,1012.875,1012.625,1012.5714285714286,15.431122448979592,0.436974333951782,15.97576530612245,0.613749890606506,-0.1754125938042784,0.9844950085880858,14.4525,-1.3928571428571423,1.715730470821866
2013-12-22,15.25,94.0,0.8702467933727484,1018.375,14.75,15.375,16.125,15.5,94.0,91.375,89.125,86.25,0.3801473001238745,1.6887110933286082,1.4469189829363254,1.2669476034873244,1017.0,1016.0,1012.875,1015.125,15.232142857142858,0.40347305775501696,15.886479591836734,0.646193347523457,-0.1584517749608363,0.9873667175937016,13.865,-0.25,0.38660980422598035
2013-12-23,14.25,88.25,2.305081973192633,1020.5,15.25,14.75,15.375,15.25,94.0,94.0,91.375,89.5,0.8702467933727484,0.3801473001238745,1.6887110933286082,0.7712649598238974,1018.375,1017.0,1016.0,1015.625,15.196428571428571,0.3943056445032144,15.79719387755102,0.6443482616624511,-0.141444067687942,0.989946248902378,13.458125,-1.0,0.8862375782009726
2013-12-24,13.5,84.75,1.915082685260054,1021.375,14.25,15.25,14.75,14.75,88.25,94.0,94.0,92.875,2.305081973192633,0.8702467933727484,0.3801473001238745,0.6549259677397475,1020.5,1018.375,1017.0,1014.25,15.053571428571429,0.46928964958351294,15.66326530612245,0.6868684707502739,-0.1243945048397999,0.9922328391893008,12.076875,-1.25,2.352336153643082
2013-12-25,13.666666666666666,63.16666666666666,3.5691805217990895,1020.625,13.5,14.25,15.25,14.875,84.75,88.25,94.0,93.0,1.915082685260054,2.305081973192633,0.8702467933727484,1.1273617019540956,1021.375,1020.5,1018.375,1012.625,14.875,0.6106485575055354,15.520408163265303,0.7631487759511475,-0.1073081316563624,0.994225811815616,8.527499999999998,-1.208333333333334,1.9560175776574877
2013-12-26,12.125,67.625,1.6863989535702288,1019.25,13.666666666666666,13.5,14.25,16.125,63.16666666666666,84.75,88.25,89.125,3.5691805217990895,1.915082685260054,2.305081973192633,1.4469189829363254,1020.625,1021.375,1020.5,1012.875,14.70238095238095,0.6716970736556674,15.30909863945578,0.7872171940188912,-0.0901900042703451,0.99592457702866,9.242083333333332,-4.0,3.6427948700611954
2013-12-27,11.875,79.875,0.7712649598238974,1018.625,12.125,13.666666666666666,13.5,15.375,67.625,63.16666666666666,84.75,91.375,1.6863989535702288,3.5691805217990895,1.915082685260054,1.6887110933286082,1019.25,1020.625,1021.375,1016.0,14.13095238095238,0.7620749417863585,14.907312925170066,0.8142374553374092,-0.0730451882110474,0.9973286321364752,9.68484375,-3.5,1.7188621334264558
2013-12-28,10.875,70.0,1.8445100346135839,1019.25,11.875,12.125,13.666666666666666,14.75,79.875,67.625,63.16666666666666,94.0,0.7712649598238974,1.6863989535702288,3.5691805217990895,0.3801473001238745,1018.625,1019.25,1020.625,1017.0,13.63095238095238,0.8183051404821302,14.531037414965985,0.8430632038942206,-0.0558787569053731,0.9984375616565666,8.3125,-3.875,0.7856297697006176
2013-12-29,10.571428571428571,69.42857142857143,1.8445100346135839,1018.5,10.875,11.875,12.125,15.25,70.0,79.875,67.625,94.0,1.8445100346135839,0.7712649598238974,1.6863989535702288,0.8702467933727484,1019.25,1018.625,1019.25,1018.375,13.07738095238095,0.9234313760483863,14.154761904761903,0.9392383612886497,-0.0386957901765268,0.999251037438848,7.550357142857143,-4.678571428571429,1.8800168527798953
2013-12-30,12.375,79.5,2.01156411927675,1018.125,10.571428571428571,10.875,11.875,14.25,69.42857142857143,70.0,79.875,88.25,1.8445100346135839,1.8445100346135839,0.7712649598238974,2.305081973192633,1018.5,1019.25,1018.625,1020.5,12.409013605442178,0.887591947961881,13.802721088435376,1.0198258692089621,-0.0215013727408137,0.999768818762748,8.404285714285715,-1.875,1.8786334702539351
2013-12-31,14.5,89.375,1.768576133772398,1020.5,12.375,10.571428571428571,10.875,13.5,79.5,69.42857142857143,70.0,84.75,2.01156411927675,1.8445100346135839,1.8445100346135839,1.915082685260054,1018.125,1018.5,1019.25,1021.375,12.141156462585034,0.7797204605722823,13.597363945578232,1.0147328625343734,-0.0043005927029819,0.9999907524084426,11.06015625,1.0,2.048023718938641
2014-01-01,13.375,89.625,2.157559320943788,1021.0,14.5,12.375,10.571428571428571,13.666666666666666,89.375,79.5,69.42857142857143,63.16666666666666,1.768576133772398,2.01156411927675,1.8445100346135839,3.5691805217990895,1020.5,1018.125,1018.5,1020.625,12.284013605442178,0.8799416913317841,13.579506802721088,1.0106021054771719,0.0172015754182605,0.9998520419557736,12.995625,-0.2916666666666661,1.8048319445147323
2014-01-02,11.0,78.375,2.2082744135228043,1020.25,13.375,14.5,12.375,12.125,89.625,89.375,79.5,67.625,2.157559320943788,1.768576133772398,2.01156411927675,1.6863989535702288,1021.0,1020.5,1018.125,1019.25,12.242346938775512,0.8615121331880348,13.472363945578232,0.9959280134009845,0.034398060613608,0.9994082116062598,10.48265625,-1.125,2.2028680666836076
2014-01-03,12.5,74.875,1.8445100346135839,1017.75,11.0,13.375,14.5,11.875,78.375,89.625,89.375,79.875,2.2082744135228043,2.157559320943788,1.768576133772398,0.7712649598238974,1020.25,1021.0,1020.5,1018.625,12.081632653061224,0.8947171935444084,13.106292517006803,0.9718937609740499,0.0515843668694083,0.9986686402879996,8.23625,0.625,2.252991970396641
2014-01-04,12.875,88.125,0.7712649598238974,1016.25,12.5,11.0,13.375,10.875,74.875,78.375,89.625,70.0,1.8445100346135839,2.2082744135228043,2.157559320943788,1.8445100346135839,1017.75,1020.25,1021.0,1019.25,12.17091836734694,0.8965147022004468,12.90093537414966,0.9210869792939885,0.0687554084811394,0.9976335468520452,11.015625,2.0,1.877250087727975
2014-01-05,12.375,89.0,0.3801473001238745,1014.5,12.875,12.5,11.0,10.571428571428571,88.125,74.875,78.375,69.42857142857143,0.7712649598238974,1.8445100346135839,2.2082744135228043,1.8445100346135839,1016.25,1017.75,1020.25,1018.5,12.456632653061224,0.852917581111683,12.767006802721088,0.8819493717911518,0.0859061042613327,0.9963032375991964,11.45875,1.8035714285714288,0.7837980154210358
2014-01-06,11.428571428571429,86.28571428571429,3.3441860158336474,1017.625,12.375,12.875,12.5,12.375,89.0,88.125,74.875,79.5,0.3801473001238745,0.7712649598238974,1.8445100346135839,2.01156411927675,1014.5,1016.25,1017.75,1018.125,12.714285714285714,0.7274233501837104,12.561649659863946,0.7989239400106529,0.1030313790431787,0.9946781061893646,10.677857142857144,-0.9464285714285712,0.38565943597567065
2014-01-07,12.142857142857142,72.28571428571429,3.0726933146901194,1017.75,11.428571428571429,12.375,12.875,14.5,86.28571428571429,89.0,88.125,89.375,3.3441860158336474,0.3801473001238745,0.7712649598238974,1.768576133772398,1017.625,1014.5,1016.25,1020.5,12.57908163265306,0.7767777180587236,12.360119047619047,0.7673512034601787,0.1201261651823505,0.9927586335250792,8.26122448979592,-2.3571428571428577,3.4031272943627155
2014-01-08,11.875,76.875,1.0473189942805592,1017.875,12.142857142857142,11.428571428571429,12.375,13.375,72.28571428571429,86.28571428571429,89.0,89.625,3.0726933146901194,3.3441860158336474,0.3801473001238745,2.157559320943788,1017.75,1017.625,1014.5,1021.0,12.24234693877551,0.5959355502904266,12.263180272108842,0.7452548599124481,0.1371854040566005,0.9905453876091832,9.334821428571429,-1.5,3.127233621025869
2014-01-09,12.833333333333334,83.0,0.8034952377288107,1017.0,11.875,12.142857142857142,11.428571428571429,11.0,76.875,72.28571428571429,86.28571428571429,78.375,1.0473189942805592,3.0726933146901194,3.3441860158336474,2.2082744135228043,1017.875,1017.75,1017.625,1020.25,12.028061224489798,0.4990842799520166,12.135204081632653,0.7096896983226664,0.1542040475626894,0.988039023376751,9.85625,1.833333333333334,1.0660398213033242
2014-01-10,12.375,85.375,0.0,1016.625,12.833333333333334,11.875,12.142857142857142,12.5,83.0,76.875,72.28571428571429,74.875,0.8034952377288107,1.0473189942805592,3.0726933146901194,1.8445100346135839,1017.0,1017.875,1017.75,1017.75,12.28996598639456,0.41895232387207804,12.185799319727892,0.7178536430505769,0.1711770596101998,0.985240282501282,10.956458333333336,-0.125,0.8171546567702005
2014-01-11,12.125,82.625,2.044461822783809,1019.625,12.375,12.833333333333334,11.875,12.875,85.375,83.0,76.875,88.125,0.0,0.8034952377288107,1.0473189942805592,0.7712649598238974,1016.625,1017.0,1017.875,1016.25,12.272108843537412,0.41479848452818235,12.221513605442178,0.7164453177868985,0.1880994176117975,0.9821499931752292,10.22484375,-0.75,0.0
